latitude	longitude	population
-21.55875	165.8979167	2.3663735
-21.5604167	165.9029167	2.3663735
-21.5631944	165.9076389	2.3663735
-21.5623611	165.9081944	2.3663735
-21.5593056	165.8979167	2.3663735
-21.5629167	165.9018056	2.3663735
-21.5615278	165.9115278	2.3663735
-21.5556944	165.9026389	2.3663735
-21.5415278	165.9695833	2.3663735
-21.5443056	165.9629167	2.3663735
-21.5754167	165.8909722	2.3663735
-21.5554167	165.9051389	2.3663735
-21.5559722	165.9023611	2.3663735
-21.5573611	165.9043056	2.3663735
-21.54125	165.96875	2.3663735
-21.5551389	165.9051389	2.3663735
-21.5420833	165.96875	2.3663735
-21.5423611	165.9690278	2.3663735
-21.5618056	165.9115278	2.3663735
-21.56125	165.9081944	2.3663735
-21.5518056	165.8848611	2.3663735
-21.5426389	165.9693056	2.3663735
-21.5484722	165.8851389	2.3663735
-21.5593056	165.9070833	2.3663735
-21.54125	165.9848611	2.3663735
-21.5584722	165.9804167	2.3663735
-21.5551389	166.0256944	2.3663735
-21.5420833	166.0079167	2.3663735
-21.5606944	166.0273611	2.3663735
-21.5395833	165.9845833	2.3663735
-21.5579167	166.0301389	2.3663735
-21.5448611	166.0345833	2.3663735
-21.5598611	165.9845833	2.3663735
-21.5406944	165.9790278	2.3663735
-21.5573611	165.98375	2.3663735
-21.5420833	165.9768056	2.3663735
-22.2348611	166.59875	2.8985785
-22.2334722	166.5904167	2.8985785
-22.2298611	166.58875	2.8985785
-22.2345833	166.59875	2.8985785
-22.2381944	166.6004167	2.8985785
-22.2373611	166.6079167	2.8985785
-22.2370833	166.6015278	2.8985785
-22.2381944	166.6043056	2.8985785
-22.2329167	166.5901389	2.8985785
-22.2370833	166.5965278	2.8985785
-22.2368056	166.59875	2.8985785
-22.2379167	166.6079167	2.8985785
-22.2370833	166.5979167	2.8985785
-22.2376389	166.5968056	2.8985785
-22.2376389	166.5909722	2.8985785
-22.2373611	166.6070833	2.8985785
-22.2381944	166.6073611	2.8985785
-22.2368056	166.6079167	2.8985785
-22.2320833	166.5901389	2.8985785
-22.2326389	166.5904167	2.8985785
-22.2248611	166.5181944	2.8985785
-22.2265278	166.5190278	2.8985785
-22.2220833	166.5204167	2.8985785
-22.2259722	166.5190278	2.8985785
-22.2251389	166.5206944	2.8985785
-22.2268056	166.5204167	2.8985785
-22.2284722	166.5231944	2.8985785
-22.2209722	166.5218056	2.8985785
-22.22625	166.5206944	2.8985785
-22.2248611	166.5231944	2.8985785
-22.2259722	166.5231944	2.8985785
-22.2279167	166.5215278	2.8985785
-22.2268056	166.5229167	2.8985785
-22.2265278	166.5215278	2.8985785
-22.2231944	166.5223611	2.8985785
-22.2276389	166.5209722	2.8985785
-22.22125	166.5223611	2.8985785
-22.2273611	166.5193056	2.8985785
-22.2256944	166.5204167	2.8985785
-22.2215278	166.5223611	2.8985785
-22.2231944	166.5220833	2.8985785
-22.2273611	166.5218056	2.8985785
-22.22125	166.5215278	2.8985785
-22.2229167	166.5215278	2.8985785
-22.2256944	166.5206944	2.8985785
-22.2251389	166.51875	2.8985785
-22.2265278	166.5201389	2.8985785
-22.22125	166.5231944	2.8985785
-22.2218056	166.5229167	2.8985785
-22.2270833	166.5195833	2.8985785
-22.22375	166.5204167	2.8985785
-22.2251389	166.5215278	2.8985785
-22.2284722	166.5223611	2.8985785
-22.2279167	166.5195833	2.8985785
-22.2281944	166.5218056	2.8985785
-22.2209722	166.5226389	2.8985785
-22.2268056	166.5181944	2.8985785
-22.2231944	166.5231944	2.8985785
-22.22125	166.5220833	2.8985785
-22.2279167	166.52125	2.8985785
-22.2281944	166.5181944	2.8985785
-22.2220833	166.52125	2.8985785
-22.2254167	166.5190278	2.8985785
-22.2259722	166.5195833	2.8985785
-22.22375	166.5206944	2.8985785
-22.22125	166.5209722	2.8985785
-22.2254167	166.5223611	2.8985785
-22.2259722	166.5204167	2.8985785
-22.2268056	166.5198611	2.8985785
-22.2715278	166.6095833	2.8985785
-22.2715278	166.6134722	2.8985785
-22.27125	166.6090278	2.8985785
-22.2720833	166.6098611	2.8985785
-22.2698611	166.6184722	2.8985785
-22.27125	166.6148611	2.8985785
-22.2701389	166.6098611	2.8985785
-22.2718056	166.6098611	2.8985785
-22.2701389	166.6104167	2.8985785
-22.2695833	166.6095833	2.8985785
-22.2709722	166.6179167	2.8985785
-22.2706944	166.6165278	2.8985785
-22.2693056	166.6106944	2.8985785
-22.2690278	166.6143056	2.8985785
-22.2718056	166.6126389	2.8985785
-22.2701389	166.6115278	2.8985785
-22.27125	166.6140278	2.8985785
-22.2701389	166.6193056	2.8985785
-22.2720833	166.6145833	2.8985785
-22.27125	166.6093056	2.8985785
-22.2706944	166.60875	2.8985785
-22.2718056	166.6143056	2.8985785
-22.2704167	166.61625	2.8985785
-22.2701389	166.6190278	2.8985785
-22.27125	166.6193056	2.8985785
-22.2693056	166.6131944	2.8985785
-22.2695833	166.61625	2.8985785
-22.2720833	166.6134722	2.8985785
-22.2698611	166.61375	2.8985785
-22.27125	166.6154167	2.8985785
-22.2720833	166.6148611	2.8985785
-22.2706944	166.6179167	2.8985785
-22.2720833	166.61125	2.8985785
-22.2709722	166.6140278	2.8985785
-22.27125	166.6181944	2.8985785
-22.2720833	166.6140278	2.8985785
-22.2706944	166.6123611	2.8985785
-22.2701389	166.6143056	2.8985785
-22.2706944	166.6173611	2.8985785
-22.2715278	166.6115278	2.8985785
-22.2701389	166.61875	2.8985785
-22.2693056	166.6104167	2.8985785
-22.27125	166.6081944	2.8985785
-22.2715278	166.61375	2.8985785
-22.27125	166.61375	2.8985785
-22.2704167	166.6104167	2.8985785
-22.2718056	166.61625	2.8985785
-22.2715278	166.61125	2.8985785
-22.3184722	166.9056944	2.8985785
-22.31625	166.9023611	2.8985785
-22.3168056	166.90375	2.8985785
-22.3184722	166.9054167	2.8985785
-22.3193056	166.9051389	2.8985785
-22.3120833	166.9043056	2.8985785
-22.31375	166.9031944	2.8985785
-22.3134722	166.9034722	2.8985785
-22.3190278	166.9070833	2.8985785
-22.31375	166.9023611	2.8985785
-22.3151389	166.9048611	2.8985785
-22.3156944	166.9026389	2.8985785
-22.3151389	166.9045833	2.8985785
-22.3131944	166.9084722	2.8985785
-22.31125	166.90375	2.8985785
-22.3118056	166.9029167	2.8985785
-22.3159722	166.9056944	2.8985785
-22.3156944	166.9034722	2.8985785
-22.3129167	166.9118056	2.8985785
-22.3129167	166.9120833	2.8985785
-22.3201389	166.9068056	2.8985785
-22.3134722	166.9040278	2.8985785
-22.3204167	166.9065278	2.8985785
-22.3118056	166.9048611	2.8985785
-22.3129167	166.9034722	2.8985785
-22.3131944	166.9034722	2.8985785
-22.3120833	166.9026389	2.8985785
-22.3148611	166.9051389	2.8985785
-22.3165278	166.9051389	2.8985785
-22.3201389	166.9056944	2.8985785
-22.3165278	166.9056944	2.8985785
-22.3201389	166.9076389	2.8985785
-22.31625	166.9034722	2.8985785
-22.3131944	166.9043056	2.8985785
-22.3126389	166.9045833	2.8985785
-22.3134722	166.9048611	2.8985785
-22.31625	166.9051389	2.8985785
-22.3120833	166.9029167	2.8985785
-22.3123611	166.9040278	2.8985785
-22.3156944	166.9054167	2.8985785
-22.3156944	166.9018056	2.8985785
-22.3131944	166.9115278	2.8985785
-22.3204167	166.9079167	2.8985785
-22.3131944	166.9029167	2.8985785
-22.3181944	166.90625	2.8985785
-22.3120833	166.9034722	2.8985785
-22.3134722	166.9054167	2.8985785
-22.3184722	166.9059722	2.8985785
-22.3118056	166.9034722	2.8985785
-22.3131944	166.9023611	2.8985785
-22.3134722	166.9045833	2.8985785
-22.3123611	166.9031944	2.8985785
-22.3154167	166.90375	2.8985785
-22.3159722	166.9018056	2.8985785
-22.3154167	166.9026389	2.8985785
-22.3154167	166.9051389	2.8985785
-22.3143056	166.9059722	2.8985785
-22.3129167	166.9043056	2.8985785
-22.2393056	166.5648611	2.8985785
-22.2298611	166.5498611	2.8985785
-22.2290278	166.5343056	2.8985785
-22.2301389	166.5620833	2.8985785
-22.2304167	166.5348611	2.8985785
-22.2376389	166.53375	2.8985785
-22.2395833	166.5648611	2.8985785
-22.2290278	166.5523611	2.8985785
-22.2309722	166.5495833	2.8985785
-22.2301389	166.5429167	2.8985785
-22.2295833	166.5504167	2.8985785
-22.2401389	166.5645833	2.8985785
-22.2395833	166.5465278	2.8985785
-22.2356944	166.5476389	2.8985785
-22.2326389	166.5643056	2.8985785
-22.2315278	166.5390278	2.8985785
-22.23625	166.5484722	2.8985785
-22.2315278	166.5454167	2.8985785
-22.23125	166.5404167	2.8985785
-22.2290278	166.5340278	2.8985785
-22.2298611	166.5509722	2.8985785
-21.0923611	165.3329167	1.6151395
-21.1084722	165.3106944	1.6151395
-21.1059722	165.30875	1.6151395
-21.0423611	165.3184722	1.6151395
-21.0920833	165.33375	1.6151395
-21.0426389	165.3181944	1.6151395
-21.1034722	165.3334722	1.6151395
-21.09125	165.3029167	1.6151395
-21.1070833	165.3134722	1.6151395
-21.1068056	165.31375	1.6151395
-21.0820833	165.3993056	1.6151395
-21.0998611	165.4429167	1.6151395
-21.0790278	165.40875	1.6151395
-21.0981944	165.44375	1.6151395
-21.1668056	165.4079167	1.6151395
-21.1015278	165.4420833	1.6151395
-21.0965278	165.4440278	1.6151395
-21.0981944	165.4440278	1.6151395
-21.0954167	165.4423611	1.6151395
-21.0843056	165.3979167	1.6151395
-21.0898611	165.4198611	1.6151395
-21.0898611	165.4359722	1.6151395
-21.0990278	165.4426389	1.6151395
-21.0948611	165.4423611	1.6151395
-21.0831944	165.3970833	1.6151395
-21.0959722	165.4395833	1.6151395
-21.0818056	165.3990278	1.6151395
-21.0970833	165.44125	1.6151395
-21.0790278	165.4031944	1.6151395
-21.07875	165.4029167	1.6151395
-21.0801389	165.4059722	1.6151395
-21.0948611	165.4431944	1.6151395
-21.0840278	165.3979167	1.6151395
-21.0901389	165.43625	1.6151395
-21.09625	165.4434722	1.6151395
-21.0970833	165.4420833	1.6151395
-21.0970833	165.4418056	1.6151395
-21.0909722	165.4118056	1.6151395
-21.0840278	165.3973611	1.6151395
-21.0959722	165.4429167	1.6151395
-21.0970833	165.44375	1.6151395
-21.0995833	165.4434722	1.6151395
-21.0793056	165.4079167	1.6151395
-21.0840278	165.3976389	1.6151395
-21.0901389	165.4368056	1.6151395
-21.0951389	165.4429167	1.6151395
-21.0831944	165.3984722	1.6151395
-21.08125	165.3998611	1.6151395
-21.13375	165.4395833	1.6151395
-21.0801389	165.4065278	1.6151395
-21.0948611	165.44375	1.6151395
-21.0843056	165.3976389	1.6151395
-21.0790278	165.4090278	1.6151395
-21.09625	165.4429167	1.6151395
-21.13375	165.4398611	1.6151395
-21.0976389	165.44375	1.6151395
-21.0806944	165.4245833	1.6151395
-21.1320833	165.4309722	1.6151395
-21.1048611	165.4448611	1.6151395
-21.0876389	165.4345833	1.6151395
-21.0843056	165.3973611	1.6151395
-21.4034722	167.8718056	1.2797482
-21.4379167	167.8915278	1.2797482
-21.4401389	167.8926389	1.2797482
-21.4815278	167.8870833	1.2797482
-21.4354167	167.8918056	1.2797482
-21.4376389	167.8909722	1.2797482
-21.4376389	167.89125	1.2797482
-21.4393056	167.8920833	1.2797482
-21.4373611	167.8884722	1.2797482
-21.4365278	167.8904167	1.2797482
-21.4048611	167.8634722	1.2797482
-21.3918056	167.8626389	1.2797482
-21.4393056	167.8884722	1.2797482
-21.4370833	167.8615278	1.2797482
-21.4426389	167.8615278	1.2797482
-21.3995833	167.8715278	1.2797482
-21.4043056	167.89375	1.2797482
-21.4829167	167.8643056	1.2797482
-21.4731944	167.8931944	1.2797482
-21.4398611	167.8929167	1.2797482
-21.4370833	167.8904167	1.2797482
-21.4051389	167.8945833	1.2797482
-21.4043056	167.8943056	1.2797482
-21.4056944	167.8945833	1.2797482
-21.40125	167.8943056	1.2797482
-21.3990278	167.8701389	1.2797482
-21.4040278	167.8934722	1.2797482
-21.4376389	167.88375	1.2797482
-21.4256944	167.8631944	1.2797482
-21.4054167	167.89375	1.2797482
-21.4040278	167.8940278	1.2797482
-21.3934722	167.8645833	1.2797482
-21.4048611	167.8940278	1.2797482
-21.4806944	167.8879167	1.2797482
-21.4356944	167.8859722	1.2797482
-21.4376389	167.8820833	1.2797482
-21.4054167	167.8931944	1.2797482
-21.4368056	167.8881944	1.2797482
-21.4415278	167.8618056	1.2797482
-21.4056944	167.8745833	1.2797482
-21.4056944	167.8931944	1.2797482
-21.4376389	167.8823611	1.2797482
-21.4379167	167.8823611	1.2797482
-21.4434722	167.8634722	1.2797482
-21.4376389	167.8918056	1.2797482
-21.4370833	167.8854167	1.2797482
-21.4331944	167.8926389	1.2797482
-21.4354167	167.88625	1.2797482
-21.4043056	167.8945833	1.2797482
-21.40375	167.8745833	1.2797482
-21.3993056	167.8706944	1.2797482
-21.43875	167.8918056	1.2797482
-21.4373611	167.8915278	1.2797482
-21.4040278	167.89375	1.2797482
-21.5984722	167.92875	1.2797482
-21.59625	167.9054167	1.2797482
-21.5959722	167.9004167	1.2797482
-21.60125	168.10875	1.2797482
-21.5948611	167.9004167	1.2797482
-21.6001389	168.1081944	1.2797482
-21.5829167	168.10625	1.2797482
-21.6001389	167.93875	1.2797482
-21.6001389	167.91625	1.2797482
-21.5984722	167.9148611	1.2797482
-21.5984722	167.9295833	1.2797482
-21.5993056	167.9156944	1.2797482
-21.5851389	168.1065278	1.2797482
-21.5793056	168.1068056	1.2797482
-21.5790278	168.1051389	1.2797482
-21.5990278	168.1081944	1.2797482
-21.5993056	167.9284722	1.2797482
-21.5798611	168.1065278	1.2797482
-21.5829167	168.1059722	1.2797482
-21.6018056	167.9409722	1.2797482
-21.6009722	167.9356944	1.2797482
-21.6018056	167.9259722	1.2797482
-21.6015278	167.9256944	1.2797482
-21.5993056	168.1076389	1.2797482
-21.5990278	167.9301389	1.2797482
-21.5954167	168.1079167	1.2797482
-21.5981944	168.1081944	1.2797482
-21.5823611	168.10625	1.2797482
-21.59875	167.9295833	1.2797482
-21.5818056	168.1054167	1.2797482
-21.6018056	167.9276389	1.2797482
-21.5790278	168.1070833	1.2797482
-21.6015278	167.9373611	1.2797482
-21.5954167	168.1076389	1.2797482
-21.5981944	168.10875	1.2797482
-21.5984722	167.9698611	1.2797482
-21.5984722	167.9309722	1.2797482
-21.5820833	168.1051389	1.2797482
-21.59875	167.9293056	1.2797482
-21.5795833	168.1065278	1.2797482
-21.5979167	168.10875	1.2797482
-21.59625	167.9043056	1.2797482
-21.5826389	168.10375	1.2797482
-21.6018056	167.9420833	1.2797482
-21.5826389	168.10625	1.2797482
-21.59625	167.90625	1.2797482
-21.5998611	167.91625	1.2797482
-21.5809722	168.10625	1.2797482
-21.59625	167.9068056	1.2797482
-21.5981944	168.1090278	1.2797482
-21.5990278	167.9270833	1.2797482
-21.5940278	168.1076389	1.2797482
-21.5984722	168.1093056	1.2797482
-21.5990278	168.1076389	1.2797482
-21.5815278	168.1048611	1.2797482
-21.5984722	168.1081944	1.2797482
-21.6018056	167.9456944	1.2797482
-21.5951389	167.9001389	1.2797482
-21.5818056	168.10625	1.2797482
-21.5990278	167.9273611	1.2797482
-21.5826389	168.1051389	1.2797482
-21.5793056	168.1054167	1.2797482
-21.6004167	167.9295833	1.2797482
-21.60125	167.9368056	1.2797482
-21.5829167	168.1065278	1.2797482
-21.5931944	168.1079167	1.2797482
-21.5859722	168.10625	1.2797482
-21.5993056	167.9281944	1.2797482
-21.5834722	168.1051389	1.2797482
-21.5984722	168.1084722	1.2797482
-21.60125	167.9254167	1.2797482
-21.5993056	167.9345833	1.2797482
-21.6001389	167.9384722	1.2797482
-21.59875	168.1093056	1.2797482
-21.5970833	167.9001389	1.2797482
-21.5993056	167.9273611	1.2797482
-21.5823611	168.1048611	1.2797482
-21.5951389	167.9006944	1.2797482
-21.6018056	167.9404167	1.2797482
-21.5998611	167.9156944	1.2797482
-21.5965278	167.9073611	1.2797482
-21.5820833	168.1065278	1.2797482
-21.59875	167.9304167	1.2797482
-21.6018056	167.9281944	1.2797482
-21.5981944	167.9701389	1.2797482
-21.5951389	167.9009722	1.2797482
-21.5845833	168.10625	1.2797482
-21.5826389	168.1065278	1.2797482
-21.5990278	167.9156944	1.2797482
-21.5968056	167.9068056	1.2797482
-21.5965278	168.1079167	1.2797482
-21.5965278	167.9076389	1.2797482
-21.5820833	168.1048611	1.2797482
-21.5981944	167.9698611	1.2797482
-21.6006944	167.9379167	1.2797482
-21.5809722	168.1059722	1.2797482
-21.60125	167.9373611	1.2797482
-21.5956944	167.9015278	1.2797482
-21.59625	167.9040278	1.2797482
-21.58625	168.1065278	1.2797482
-21.6009722	168.1084722	1.2797482
-21.5990278	167.9298611	1.2797482
-21.5998611	167.9301389	1.2797482
-21.4968056	167.8940278	1.2797482
-21.5020833	167.8979167	1.2797482
-21.49625	167.8984722	1.2797482
-21.4965278	167.8948611	1.2797482
-21.50125	167.89625	1.2797482
-21.5006944	167.8956944	1.2797482
-21.4940278	167.8929167	1.2797482
-21.4998611	167.8981944	1.2797482
-21.4990278	167.8920833	1.2797482
-21.4906944	167.8940278	1.2797482
-21.4948611	167.8931944	1.2797482
-21.4979167	167.8918056	1.2797482
-21.49625	167.8929167	1.2797482
-21.4998611	167.8984722	1.2797482
-21.50125	167.8965278	1.2797482
-21.49875	167.8951389	1.2797482
-21.4876389	167.8831944	1.2797482
-21.4915278	167.8979167	1.2797482
-21.4970833	167.8956944	1.2797482
-21.4956944	167.8948611	1.2797482
-21.50125	167.8959722	1.2797482
-21.4943056	167.8931944	1.2797482
-21.4990278	167.8926389	1.2797482
-21.4879167	167.8831944	1.2797482
-21.4981944	167.8945833	1.2797482
-21.5034722	167.8970833	1.2797482
-21.5009722	167.89875	1.2797482
-21.5006944	167.8976389	1.2797482
-21.4918056	167.8926389	1.2797482
-21.5004167	167.8981944	1.2797482
-21.5031944	167.8956944	1.2797482
-21.4951389	167.8943056	1.2797482
-21.4873611	167.8965278	1.2797482
-21.4965278	167.89625	1.2797482
-21.4998611	167.8979167	1.2797482
-21.4876389	167.8948611	1.2797482
-21.4998611	167.8990278	1.2797482
-21.4934722	167.8920833	1.2797482
-21.4959722	167.89375	1.2797482
-21.49875	167.8915278	1.2797482
-21.4915278	167.8929167	1.2797482
-21.4920833	167.8965278	1.2797482
-21.4048611	167.8943056	1.2797482
-21.4054167	167.8929167	1.2797482
-21.4056944	167.89375	1.2797482
-21.4379167	167.8920833	1.2797482
-21.40375	167.8945833	1.2797482
-21.4040278	167.8748611	1.2797482
-21.3968056	167.8673611	1.2797482
-21.4395833	167.8615278	1.2797482
-21.4051389	167.8931944	1.2797482
-21.4390278	167.8904167	1.2797482
-21.4431944	167.8631944	1.2797482
-21.4051389	167.89375	1.2797482
-21.4429167	167.8615278	1.2797482
-21.4373611	167.8854167	1.2797482
-21.4056944	167.8776389	1.2797482
-21.4045833	167.8679167	1.2797482
-21.4329167	167.8926389	1.2797482
-21.3931944	167.8620833	1.2797482
-21.4034722	167.8715278	1.2797482
-21.4368056	167.8868056	1.2797482
-21.4429167	167.8643056	1.2797482
-21.4370833	167.8901389	1.2797482
-21.4370833	167.8859722	1.2797482
-21.3934722	167.8626389	1.2797482
-21.4434722	167.8626389	1.2797482
-21.4056944	167.8940278	1.2797482
-21.4390278	167.8884722	1.2797482
-21.4040278	167.8756944	1.2797482
-21.4806944	167.8876389	1.2797482
-21.4365278	167.8615278	1.2797482
-21.3934722	167.8643056	1.2797482
-21.4045833	167.8943056	1.2797482
-21.4054167	167.8945833	1.2797482
-21.4379167	167.8901389	1.2797482
-21.3934722	167.8623611	1.2797482
-21.3920833	167.8618056	1.2797482
-21.4415278	167.8620833	1.2797482
-21.4381944	167.8915278	1.2797482
-21.5448611	167.8868056	1.2797482
-21.5443056	167.88625	1.2797482
-21.5123611	167.8484722	1.2797482
-21.5440278	167.8815278	1.2797482
-21.5118056	167.84875	1.2797482
-21.5465278	167.8851389	1.2797482
-21.5381944	167.89125	1.2797482
-21.5451389	167.8770833	1.2797482
-21.5465278	167.8859722	1.2797482
-21.5454167	167.8854167	1.2797482
-21.5173611	167.8523611	1.2797482
-21.5254167	167.8548611	1.2797482
-21.5451389	167.8779167	1.2797482
-21.5431944	167.8818056	1.2797482
-21.53875	167.8909722	1.2797482
-21.53625	167.8998611	1.2797482
-21.5445833	167.8848611	1.2797482
-21.5440278	167.8856944	1.2797482
-21.5448611	167.8856944	1.2797482
-21.5248611	167.85375	1.2797482
-21.5454167	167.8773611	1.2797482
-21.5431944	167.8781944	1.2797482
-21.5426389	167.8768056	1.2797482
-21.5393056	167.8918056	1.2797482
-21.5465278	167.88125	1.2797482
-21.5473611	167.87875	1.2797482
-21.5120833	167.8470833	1.2797482
-21.5473611	167.8845833	1.2797482
-21.52125	167.8526389	1.2797482
-21.5470833	167.8790278	1.2797482
-21.5368056	167.8998611	1.2797482
-21.5451389	167.8868056	1.2797482
-21.5365278	167.8998611	1.2797482
-21.5245833	167.85375	1.2797482
-21.5468056	167.8795833	1.2797482
-21.5195833	167.8526389	1.2797482
-21.5356944	167.8993056	1.2797482
-21.5454167	167.8856944	1.2797482
-21.5440278	167.88375	1.2797482
-21.54375	167.8840278	1.2797482
-21.5165278	167.8501389	1.2797482
-21.5470833	167.8840278	1.2797482
-21.5465278	167.8784722	1.2797482
-21.51375	167.8495833	1.2797482
-21.5120833	167.8484722	1.2797482
-21.5251389	167.8540278	1.2797482
-21.5054167	168.0831944	1.2797482
-21.5009722	167.9745833	1.2797482
-21.5031944	168.0801389	1.2797482
-21.50625	168.0840278	1.2797482
-21.50125	168.0798611	1.2797482
-21.5048611	168.0843056	1.2797482
-21.5379167	168.07375	1.2797482
-21.50375	168.08375	1.2797482
-21.5331944	167.9818056	1.2797482
-21.5231944	167.9470833	1.2797482
-21.5004167	167.9748611	1.2797482
-21.5665278	167.9570833	1.2797482
-21.51625	168.0573611	1.2797482
-21.5040278	168.0818056	1.2797482
-21.4943056	167.9868056	1.2797482
-21.5056944	167.9723611	1.2797482
-21.5129167	168.05875	1.2797482
-21.5031944	167.9731944	1.2797482
-21.5365278	167.9001389	1.2797482
-21.5070833	168.0820833	1.2797482
-21.5004167	167.9084722	1.2797482
-21.56625	167.9573611	1.2797482
-21.5765278	168.0829167	1.2797482
-21.5740278	168.08375	1.2797482
-21.5031944	167.9740278	1.2797482
-21.5023611	168.0751389	1.2797482
-21.5748611	168.0829167	1.2797482
-21.5765278	168.0831944	1.2797482
-21.5381944	167.9323611	1.2797482
-21.5745833	168.0831944	1.2797482
-21.5018056	168.0804167	1.2797482
-21.5756944	168.0834722	1.2797482
-21.4951389	167.9768056	1.2797482
-21.5623611	168.0845833	1.2797482
-21.4943056	167.9076389	1.2797482
-21.5123611	167.9090278	1.2797482
-21.5023611	168.0804167	1.2797482
-21.5026389	168.0823611	1.2797482
-21.5059722	168.0840278	1.2797482
-21.5023611	168.0770833	1.2797482
-21.5129167	168.0584722	1.2797482
-21.5040278	168.08125	1.2797482
-21.5120833	167.9073611	1.2797482
-21.5001389	168.0781944	1.2797482
-21.4993056	167.9759722	1.2797482
-21.5001389	168.0623611	1.2797482
-21.5004167	167.9698611	1.2797482
-21.5029167	168.07625	1.2797482
-21.5748611	168.0831944	1.2797482
-21.5009722	167.9748611	1.2797482
-21.5170833	168.0579167	1.2797482
-21.5059722	168.0579167	1.2797482
-21.5148611	168.0593056	1.2797482
-21.5015278	167.96875	1.2797482
-21.4929167	167.8779167	1.2797482
-21.48875	167.83875	1.2797482
-21.4934722	167.8390278	1.2797482
-21.4943056	167.8393056	1.2797482
-21.4940278	167.8393056	1.2797482
-21.4931944	167.8390278	1.2797482
-21.5093056	167.8465278	1.2797482
-21.49125	167.8409722	1.2797482
-21.4943056	167.8743056	1.2797482
-21.4879167	167.8804167	1.2797482
-21.4918056	167.8393056	1.2797482
-21.4879167	167.8345833	1.2797482
-21.4904167	167.8381944	1.2797482
-21.4915278	167.8790278	1.2797482
-21.4948611	167.8429167	1.2797482
-21.4923611	167.8384722	1.2797482
-21.4951389	167.8398611	1.2797482
-21.4895833	167.8793056	1.2797482
-21.5101389	167.8473611	1.2797482
-21.5023611	167.8440278	1.2797482
-21.50375	167.8451389	1.2797482
-21.4906944	167.83625	1.2797482
-21.4954167	167.8423611	1.2797482
-21.4929167	167.8390278	1.2797482
-21.4898611	167.8379167	1.2797482
-21.5009722	167.8445833	1.2797482
-21.4923611	167.8409722	1.2797482
-21.4873611	167.8384722	1.2797482
-21.4979167	167.84375	1.2797482
-21.4959722	167.8423611	1.2797482
-21.4923611	167.8420833	1.2797482
-21.4956944	167.8429167	1.2797482
-21.5054167	167.84625	1.2797482
-21.4890278	167.8356944	1.2797482
-21.48875	167.8793056	1.2797482
-21.49125	167.8431944	1.2797482
-21.4895833	167.86875	1.2797482
-21.4915278	167.8393056	1.2797482
-21.4879167	167.8368056	1.2797482
-21.4931944	167.8398611	1.2797482
-21.4979167	167.8434722	1.2797482
-21.4909722	167.8415278	1.2797482
-21.4945833	167.83875	1.2797482
-21.4904167	167.8384722	1.2797482
-21.4923611	167.8781944	1.2797482
-21.5115278	167.8479167	1.2797482
-21.4915278	167.8779167	1.2797482
-21.4945833	167.8393056	1.2797482
-21.4979167	167.8429167	1.2797482
-21.4879167	167.8795833	1.2797482
-21.4948611	167.8393056	1.2797482
-21.4934722	167.8393056	1.2797482
-21.50125	167.8448611	1.2797482
-21.4395833	167.8784722	1.2797482
-21.4031944	167.8943056	1.2797482
-21.4045833	167.89375	1.2797482
-21.4379167	167.8898611	1.2797482
-21.4440278	167.8620833	1.2797482
-21.4434722	167.8618056	1.2797482
-21.4434722	167.8629167	1.2797482
-21.4373611	167.8906944	1.2797482
-21.4048611	167.89375	1.2797482
-21.4501389	167.8695833	1.2797482
-21.4379167	167.8890278	1.2797482
-21.4029167	167.8943056	1.2797482
-21.40375	167.89375	1.2797482
-21.4831944	167.8643056	1.2797482
-21.4431944	167.8629167	1.2797482
-21.3923611	167.8620833	1.2797482
-21.4379167	167.8618056	1.2797482
-21.4009722	167.8945833	1.2797482
-21.4381944	167.8790278	1.2797482
-21.4384722	167.8615278	1.2797482
-21.4390278	167.8618056	1.2797482
-21.39875	167.8695833	1.2797482
-21.4031944	167.8684722	1.2797482
-21.4479167	167.8693056	1.2797482
-21.4368056	167.88625	1.2797482
-21.4054167	167.8776389	1.2797482
-21.4376389	167.8890278	1.2797482
-21.4818056	167.88625	1.2797482
-21.4379167	167.8826389	1.2797482
-21.4373611	167.8856944	1.2797482
-21.4404167	167.8918056	1.2797482
-21.4384722	167.89125	1.2797482
-21.4351389	167.8904167	1.2797482
-21.4040278	167.8754167	1.2797482
-21.4434722	167.8648611	1.2797482
-21.4373611	167.8881944	1.2797482
-21.4829167	167.8640278	1.2797482
-21.43875	167.8615278	1.2797482
-21.4045833	167.8929167	1.2797482
-21.40125	167.8945833	1.2797482
-21.4029167	167.8940278	1.2797482
-21.4731944	167.8929167	1.2797482
-21.3945833	167.8640278	1.2797482
-21.4048611	167.8945833	1.2797482
-21.43875	167.88625	1.2797482
-21.4384722	167.8909722	1.2797482
-21.43875	167.8618056	1.2797482
-21.4404167	167.8615278	1.2797482
-21.47375	168.0343056	1.2797482
-21.4784722	168.0973611	1.2797482
-21.4773611	168.0231944	1.2797482
-21.4718056	168.0556944	1.2797482
-21.4740278	168.0284722	1.2797482
-21.4806944	168.0329167	1.2797482
-21.4801389	168.0304167	1.2797482
-21.4801389	168.03125	1.2797482
-21.4726389	168.0401389	1.2797482
-21.4729167	168.03625	1.2797482
-21.4815278	168.0309722	1.2797482
-21.4731944	168.0379167	1.2797482
-21.4809722	168.0334722	1.2797482
-21.4726389	168.0301389	1.2797482
